YEAR,TERM,TERM_TEXT,CRN,SUB,NUM,SECT,SEQ,SECTION_TITLE,CREDITS,DAYS,TIMES,BLDG,ROOM,PROF,NOTES,MAX_ENROLL,DIST,INTERDISCIPLINARY_COURSE1,INTERDISCIPLINARY_COURSE2,INTERDISCIPLINARY_COURSE3,INTERDISCIPLINARY_COURSE4
2016,201602,Spring 2017,25609,LAS,499,0,1,Honors Independent Study,1,      ,TBA,,,Staff S,PRM,5,,,,,
2016,201602,Spring 2017,21304,LAT,102,0,1,Elementary Latin II,1, M  W  F ,1130-1220pm,CHAM,2146,Cheshire K,,20,,CLA,,,
2016,201602,Spring 2017,21304,LAT,102,0,1,Elementary Latin II,1, M  W  F ,1130-1220pm,CHAM,2146,Cheshire K,,20,,CLA,,,
2016,201602,Spring 2017,23887,LAT,224,0,1,Pastoral Poetry: Vergil,1, M  W  F ,0130-0220pm,CHAM,1015,Cheshire K,PRQ,15,FRLG,CLA,,,
2016,201602,Spring 2017,23887,LAT,224,0,1,Pastoral Poetry: Vergil,1, M  W  F ,0130-0220pm,CHAM,1015,Cheshire K,PRQ,15,FRLG,CLA,,,
2016,201602,Spring 2017,23889,LAT,324,0,1,Pastoral Poetry: Vergil,1, M  W  F ,0130-0220pm,CHAM,1015,Cheshire K,PRQ,15,FRLG,CLA,,,
2016,201602,Spring 2017,23889,LAT,324,0,1,Pastoral Poetry: Vergil,1, M  W  F ,0130-0220pm,CHAM,1015,Cheshire K,PRQ,15,FRLG,CLA,,,
2016,201602,Spring 2017,25038,LIT,432,0,1,Theory & Prac Lit Translation,1, M     ,0130-0420pm,WATSON,310,"Fache C, Utkin R",PRQ,16,,CHI,,,
2016,201602,Spring 2017,25038,LIT,432,0,1,Theory & Prac Lit Translation,1, M     ,0130-0420pm,WATSON,310,"Fache C, Utkin R",PRQ,16,,CHI,,,
2016,201602,Spring 2017,24664,MAT,108,0,1,"Math, Magic & Mystery",1,  T  R  ,0940-1055am,CHAM,2146,Bivens I,123+,20,MQRQ,,,,
2016,201602,Spring 2017,20174,MAT,110,0,1,Finite Mathematics,1, M  W  F ,1030-1120am,CHAM,1062,Molinek D,123+,30,MQRQ,,,,
2016,201602,Spring 2017,24665,MAT,112,A,1,Calculus I and Modeling,1, M  W  F ,0830-0920am,CHAM,1027,Yerger C,,26,MQRQ,,,,
2016,201602,Spring 2017,24666,MAT,112,B,1,Calculus I and Modeling,1, M  W  F ,0930-1020am,CHAM,1027,Yerger C,,26,MQRQ,,,,
2016,201602,Spring 2017,24669,MAT,113,0,1,Calculus II,1,  T  R  ,0940-1055am,CHAM,2084,Molinek D,PRQ,26,MQRQ,CHE,,,
2016,201602,Spring 2017,24669,MAT,113,0,1,Calculus II,1,  T  R  ,0940-1055am,CHAM,2084,Molinek D,PRQ,26,MQRQ,CHE,,,
2016,201602,Spring 2017,24670,MAT,140,0,1,Multivar Calculus & Modeling,1, M  W  F ,0930-1020am,WALL,106,Heyer L,PRQ,26,MQRQ,CHE,,,
2016,201602,Spring 2017,24670,MAT,140,0,1,Multivar Calculus & Modeling,1, M  W  F ,0930-1020am,WALL,106,Heyer L,PRQ,26,MQRQ,CHE,,,
2016,201602,Spring 2017,20178,MAT,150,0,1,Linear Algebra,1, M  W  F ,0130-0220pm,CHAM,1062,Brandt A,PRQ,24,MQRQ,,,,
2016,201602,Spring 2017,20178,MAT,150,0,1,Linear Algebra,1, M  W  F ,0130-0220pm,CHAM,1062,Brandt A,PRQ,24,MQRQ,,,,
2016,201602,Spring 2017,20178,MAT,150,0,2,Linear Algebra,, M  W  F ,0130-0220pm,CHAM,LRC,Brandt A,PRQ,24,MQRQ,,,,
2016,201602,Spring 2017,20178,MAT,150,0,2,Linear Algebra,, M  W  F ,0130-0220pm,CHAM,LRC,Brandt A,PRQ,24,MQRQ,,,,
2016,201602,Spring 2017,24671,MAT,160,0,1,Calculus III,1, M  W  F ,1130-1220pm,CHAM,3187,Ash D,PRQ,26,MQRQ,,,,
2016,201602,Spring 2017,22963,MAT,210,0,1,Mathematical Modeling,1, M  W  F ,0930-1020am,LIB,STUDIOD,Chartier T,"PRQ,FEE4",24,MQRQ,,,,
2016,201602,Spring 2017,24684,MAT,230,0,1,Sets and Proofs,1, M  W  F ,1030-1120am,CHAM,1046,Ash D,PRQ,20,MQRQ,,,,
2016,201602,Spring 2017,23871,MAT,255,0,1,Number Theory,1,  T  R  ,0140-0255pm,WALL,210,Brandt A,PRQ,20,MQRQ,,,,
2016,201602,Spring 2017,24691,MAT,315,A,1,Numerical Analysis,1, M  W  F ,0130-0220pm,LIB,STUDIOD,Chartier T,"PRQ, 123+",12,NONE,,,,
2016,201602,Spring 2017,25181,MAT,315,B,1,Numerical Analysis,1, M  W  F ,0130-0220pm,LIB,STUDIOD,Chartier T,"PRQ, 4+",12,,,,,
2016,201602,Spring 2017,25601,MAT,320,0,1,Combinatorics,1,  T  R  ,1215-0130pm,CHAM,3068,Mossinghoff M,PRQ,30,NONE,,,,
2016,201602,Spring 2017,24673,MAT,331,0,1,Complex Analysis,1, M  W  F ,1230-0120pm,CHAM,2130,Yerger C,PRQ,30,NONE,,,,
2016,201602,Spring 2017,23512,MAT,341,0,1,Mathematical Statistics,1, M  W  F ,1130-1220pm,CHAM,3106,Heyer L,PRQ,30,NONE,,,,
2016,201602,Spring 2017,23513,MAT,437,0,1,Dynamical Systems,1, M  W  F ,0230-0320pm,CHAM,2234,Molinek D,PRQ,30,,,,,
2016,201602,Spring 2017,23513,MAT,437,0,1,Dynamical Systems,1, M  W  F ,0230-0320pm,CHAM,2234,Molinek D,PRQ,30,,,,,
2016,201602,Spring 2017,23513,MAT,437,0,2,Dynamical Systems,, M  W  F ,0230-0320pm,CHAM,3130,Molinek D,PRQ,30,,,,,
2016,201602,Spring 2017,23513,MAT,437,0,2,Dynamical Systems,, M  W  F ,0230-0320pm,CHAM,3130,Molinek D,PRQ,30,,,,,
2016,201602,Spring 2017,25494,MHU,220,0,1,REGISTER FOR CRN 25498,1,  T  R  ,0815-0930am,CHAM,1003,Stutts L,"PRQ, XLST",0,SSRQ,,,,
2016,201602,Spring 2017,25341,MHU,234,0,1,"Genes, Environment, & Health",1,  T  R  ,1215-0130pm,CHAM,1062,Mamoon N,"PRQ,PRM",30,NONE,ENV,,,
2016,201602,Spring 2017,25341,MHU,234,0,1,"Genes, Environment, & Health",1,  T  R  ,1215-0130pm,CHAM,1062,Mamoon N,"PRQ,PRM",30,NONE,ENV,,,
2016,201602,Spring 2017,25339,MHU,251,0,1,Health Disparities US & Beyond,1, M  W  F ,0130-0220pm,CHAM,2234,Staff S,,30,SSRQ,,,,
2016,201602,Spring 2017,25602,MHU,381,0,1,Health Reg & Public Policy,1, M  W  F ,1030-1120am,SLOAN,100,Staff S,,20,NONE,,,,
2016,201602,Spring 2017,25644,MHU,390,0,1,Health Care Ethics,1,  T  R  ,0305-0420pm,CHAM,3234,Eijkholt M,,15,NONE,,,,
2016,201602,Spring 2017,25456,MHU,391,0,1,Research Ethics,1,  T  R  ,0140-0255pm,CHAM,3234,Eijkholt M,,15,NONE,,,,
2016,201602,Spring 2017,25457,MHU,392,0,1,Introduction to Epidemiology,1,  T  R  ,1215-0130pm,CHAM,3234,Orroth K,,30,SSRQ,,,,
2016,201602,Spring 2017,25192,MHU,395,0,1,Topics in PH Placeholder,1,   W   ,0130-0420pm,CHAM,1096,Staff S,PRM,12,,,,,
2016,201602,Spring 2017,25522,MHU,440,0,1,The Obesity Epidemic,1,  T  R  ,0940-1055am,CHAM,1045,Stutts L,,12,,,,,
2016,201602,Spring 2017,20336,MIL,102,0,1,Intro to Leadership,0,    R  ,0940-1055am,PREY,24,Staff S,12,15,,,,,
2016,201602,Spring 2017,20195,MIL,202,A,1,Found of Tactical Leadership,0,  T    ,0900-1040am,UNCC,,Staff S,12,15,,,,,
2016,201602,Spring 2017,25484,MIL,202,B,1,Found of Tactical Leadership,0,   W   ,0200-0340pm,UNCC,,Staff S,"2,PRM",10,,,,,
2016,201602,Spring 2017,20196,MIL,302,A,1,Leadership in Changing Environ,0,  T    ,0900-1130am,UNCC,,Staff S,"3,XP,R",10,,,,,
2016,201602,Spring 2017,24935,MIL,302,B,1,Leadership in Changing Environ,0,   W   ,0200-0430pm,UNCC,,Staff S,"3,XP,R",10,,,,,
2016,201602,Spring 2017,20197,MIL,402,A,1,Leadership in Complex World,0,  T    ,0830-1050am,UNCC,,Staff S,"4,XP,R",10,,,,,
2016,201602,Spring 2017,24859,MIL,402,B,1,Leadership in Complex World,0,   W   ,0200-0430pm,UNCC,,Staff S,"4,XP,R",10,,,,,
2016,201602,Spring 2017,25556,MUS,8,0,1,After Hours,0,      ,TBA,,,Gilliam C,,6,,,,,
2016,201602,Spring 2017,25557,MUS,9,0,1,Collegium Musicum,0,      ,TBA,,,Gilliam C,,14,,,,,
2016,201602,Spring 2017,20200,MUS,10,0,1,Davidson Singers,0,  T    ,0630-0830pm,,,Gilliam C,PRM,17,,,,,
2016,201602,Spring 2017,20200,MUS,10,0,1,Davidson Singers,0,  T    ,0630-0830pm,,,Gilliam C,PRM,17,,,,,
2016,201602,Spring 2017,20200,MUS,10,0,2,Davidson Singers,,    R  ,0630-0730pm,,,Gilliam C,PRM,17,,,,,
2016,201602,Spring 2017,20200,MUS,10,0,2,Davidson Singers,,    R  ,0630-0730pm,,,Gilliam C,PRM,17,,,,,
2016,201602,Spring 2017,21357,MUS,11,0,1,Jazz Ensemble,0,  T  R  ,0430-0615pm,,,Lawing B,PRM,18,,,,,
2016,201602,Spring 2017,21358,MUS,12,0,1,Symphony Orchestra,0, M  W   ,0430-0615pm,,,Keith T,PRM,46,,,,,
2016,201602,Spring 2017,21134,MUS,13,0,1,Chorale,0, M T W R  ,0500-0600pm,,,Gilliam C,PRM,57,,,,,
2016,201602,Spring 2017,24529,MUS,17,0,1,Saxophone Quartet,0,      ,TBA,,,Botelho M,PRM,4,,,,,
2016,201602,Spring 2017,24700,MUS,18,0,1,Jazz Combo,0,      ,TBA,,,Botelho M,PRM,10,,,,,
2016,201602,Spring 2017,25606,MUS,20,0,1,Jazz Improvisation,0,      ,TBA,,,Botelho M,,5,,,,,
2016,201602,Spring 2017,23100,MUS,43,0,1,African Drumming Ensemble,0,      ,TBA,,,Botelho M,PRM,5,,,,,
2016,201602,Spring 2017,22867,MUS,50,0,1,Applied Lessons,0,      ,TBA,,,Botelho M,"FEE,PRM",33,,,,,
2016,201602,Spring 2017,22879,MUS,55,0,1,Applied Lessons,0,      ,TBA,,,Botelho M,"FEE,PRM",52,,,,,
2016,201602,Spring 2017,23315,MUS,101,0,1,Music Theory,1, M  W  F ,0830-0920am,SLOAN,B011,Botelho M,,20,VPRQ,,,,
2016,201602,Spring 2017,25087,MUS,122,0,1,Music of the United States,1, M  W  F ,0230-0320pm,SLOAN,201,Weinstein G,,30,VPRQ,AFR,,,
2016,201602,Spring 2017,25087,MUS,122,0,1,Music of the United States,1, M  W  F ,0230-0320pm,SLOAN,201,Weinstein G,,30,VPRQ,AFR,,,
2016,201602,Spring 2017,23609,MUS,141,0,1,World Musics,1, M  W  F ,0930-1020am,SLOAN,201,Stasack J,,30,CULT VPRQ,,,,
2016,201602,Spring 2017,20652,MUS,195,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201602,Spring 2017,25458,MUS,201,0,1,Harmony,1, M  W  F ,1030-1120am,SLOAN,B011,Botelho M,,20,VPRQ,,,,
2016,201602,Spring 2017,25279,MUS,234,0,1,Mus of Southern Appalachia,1,  T  R  ,0140-0255pm,SLOAN,201,Lawing B,,30,VPRQ,,,,
2016,201602,Spring 2017,25280,MUS,265,A,1,Intro Digital Music Comp,1,  T  R  ,0305-0420pm,SLOAN,B020,Stasack J,"PRM,PRQ",6,VPRQ,DIG,,,
2016,201602,Spring 2017,25280,MUS,265,A,1,Intro Digital Music Comp,1,  T  R  ,0305-0420pm,SLOAN,B020,Stasack J,"PRM,PRQ",6,VPRQ,DIG,,,
2016,201602,Spring 2017,20654,MUS,295,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201602,Spring 2017,25607,MUS,312,0,1,Conducting,1,  T  R  ,0940-1055am,SLOAN,200,Keith T,,10,NONE,,,,
2016,201602,Spring 2017,23353,MUS,395,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201602,Spring 2017,23354,MUS,396,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201602,Spring 2017,24607,PHI,102,0,1,Reason and Argument,1, M  W  F ,0830-0920am,CHAM,1006,McKeever S,,30,LBRQ,COM,,,
2016,201602,Spring 2017,24607,PHI,102,0,1,Reason and Argument,1, M  W  F ,0830-0920am,CHAM,1006,McKeever S,,30,LBRQ,COM,,,
2016,201602,Spring 2017,24015,PHI,106,0,1,Early Mod European Philosophy,1, M  W  F ,1030-1120am,CHAM,1006,Robb D,,30,PRRQ,,,,
2016,201602,Spring 2017,20874,PHI,110,0,1,Problems of Philosophy,1, M  W  F ,0130-0220pm,CHAM,2164,Jankovic M,,30,PRRQ,,,,
2016,201602,Spring 2017,22957,PHI,160,A,1,Great Philosophers: Sartre,1,  T  R  ,0940-1055am,CHAM,2164,Studtmann P,,30,PRRQ,,,,
2016,201602,Spring 2017,23273,PHI,211,0,1,Theory of Knowledge,1, M  W  F ,1230-0120pm,CHAM,1027,Jankovic M,,30,PRRQ,,,,
2016,201602,Spring 2017,24016,PHI,212,0,1,Metaphysics,1, M  W  F ,0230-0320pm,CHAM,1027,Griffith M,,30,PRRQ,,,,
2016,201602,Spring 2017,23854,PHI,213,0,1,Philosophy of Science,1, M  W  F ,0930-1020am,CHAM,1006,Robb D,,30,PRRQ,,,,
2016,201602,Spring 2017,24017,PHI,215,0,1,Ethics,1,  T  R  ,0815-0930am,WALL,106,Layman D,,30,PRRQ,,,,
2016,201602,Spring 2017,23629,PHI,225,0,1,Philosophy of Religion,1,  T  R  ,0140-0255pm,CHAM,3084,Griffith M,,30,PRRQ,,,,
2016,201602,Spring 2017,24608,PHI,350,0,1,Seminar in Philosophy,1,  T  R  ,1215-0130pm,CHAM,2196,Studtmann P,,16,,,,,
2016,201602,Spring 2017,21229,PHI,451,0,1,Senior Colloq in Philosophy,1,    R  ,0140-0420pm,CHAM,1086,Layman D,PRM,16,,,,,
2016,201602,Spring 2017,23136,PHI,495,0,1,Senior Thesis,1,      ,TBA,,,McKeever S,PRM,5,,,,,
2016,201602,Spring 2017,25234,PHY,116,A,1,Sights and Sounds,1, M  W  F ,0130-0220pm,DANA,146,Boye D,,16,NSRQ,,,,
2016,201602,Spring 2017,25234,PHY,116,A,1,Sights and Sounds,1, M  W  F ,0130-0220pm,DANA,146,Boye D,,16,NSRQ,,,,
2016,201602,Spring 2017,25234,PHY,116,A,2,Sights and Sounds,, M     ,0230-0520pm,DANA,126,Boye D,,16,NSRQ,,,,
2016,201602,Spring 2017,25234,PHY,116,A,2,Sights and Sounds,, M     ,0230-0520pm,DANA,126,Boye D,,16,NSRQ,,,,
2016,201602,Spring 2017,25236,PHY,116,B,1,Sights and Sounds,1, M  W  F ,0130-0220pm,DANA,146,Boye D,,16,NSRQ,,,,
2016,201602,Spring 2017,25236,PHY,116,B,1,Sights and Sounds,1, M  W  F ,0130-0220pm,DANA,146,Boye D,,16,NSRQ,,,,
2016,201602,Spring 2017,25236,PHY,116,B,2,Sights and Sounds,,  T    ,0140-0420pm,DANA,126,Boye D,,16,NSRQ,,,,
2016,201602,Spring 2017,25236,PHY,116,B,2,Sights and Sounds,,  T    ,0140-0420pm,DANA,126,Boye D,,16,NSRQ,,,,
2016,201602,Spring 2017,24937,PHY,130,A,1,General Physics with Calculus,1, M  W  F ,1130-1220pm,DANA,146,"Kuchera M, Kharel ",LL,16,NSRQ,,,,
2016,201602,Spring 2017,24937,PHY,130,A,1,General Physics with Calculus,1, M  W  F ,1130-1220pm,DANA,146,"Kuchera M, Kharel ",LL,16,NSRQ,,,,
2016,201602,Spring 2017,24937,PHY,130,A,2,General Physics with Calculus,, M     ,0230-0520pm,DANA,111,"Kuchera M, Kharel ",LL,16,NSRQ,,,,
2016,201602,Spring 2017,24937,PHY,130,A,2,General Physics with Calculus,, M     ,0230-0520pm,DANA,111,"Kuchera M, Kharel ",LL,16,NSRQ,,,,
2016,201602,Spring 2017,24938,PHY,130,B,1,General Physics with Calculus,1, M  W  F ,1130-1220pm,DANA,146,"Kuchera M, Kharel ",LL,16,NSRQ,,,,
2016,201602,Spring 2017,24938,PHY,130,B,1,General Physics with Calculus,1, M  W  F ,1130-1220pm,DANA,146,"Kuchera M, Kharel ",LL,16,NSRQ,,,,
2016,201602,Spring 2017,24938,PHY,130,B,2,General Physics with Calculus,,  T    ,0140-0420pm,DANA,111,"Kuchera M, Kharel ",LL,16,NSRQ,,,,
2016,201602,Spring 2017,24938,PHY,130,B,2,General Physics with Calculus,,  T    ,0140-0420pm,DANA,111,"Kuchera M, Kharel ",LL,16,NSRQ,,,,
2016,201602,Spring 2017,20226,PHY,200,0,1,Computational Physics,1, M  W  F ,0930-1020am,LIB,B110,Kuchera M,"PRQ,XLST",20,MQRQ,CSC,,,
2016,201602,Spring 2017,20226,PHY,200,0,1,Computational Physics,1, M  W  F ,0930-1020am,LIB,B110,Kuchera M,"PRQ,XLST",20,MQRQ,CSC,,,
2016,201602,Spring 2017,20226,PHY,200,0,1,Computational Physics,1, M  W  F ,0930-1020am,LIB,B110,Kuchera M,"PRQ,XLST",20,MQRQ,CSC,,,
2016,201602,Spring 2017,20227,PHY,201,0,1,Math Methods for Scientists,1,  T  R  ,0940-1055am,DANA,153,Belloni M,PRQ,20,MQRQ,,,,
2016,201602,Spring 2017,20224,PHY,220,A,1,General Physics II,1, M  W  F ,0930-1020am,DANA,146,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20224,PHY,220,A,1,General Physics II,1, M  W  F ,0930-1020am,DANA,146,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20224,PHY,220,A,1,General Physics II,1, M  W  F ,0930-1020am,DANA,146,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20224,PHY,220,A,1,General Physics II,1, M  W  F ,0930-1020am,DANA,146,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20224,PHY,220,A,2,General Physics II,,   W   ,0230-0520pm,DANA,127,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20224,PHY,220,A,2,General Physics II,,   W   ,0230-0520pm,DANA,127,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20224,PHY,220,A,2,General Physics II,,   W   ,0230-0520pm,DANA,127,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20224,PHY,220,A,2,General Physics II,,   W   ,0230-0520pm,DANA,127,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20551,PHY,220,B,1,General Physics II,1, M  W  F ,0930-1020am,DANA,146,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20551,PHY,220,B,1,General Physics II,1, M  W  F ,0930-1020am,DANA,146,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20551,PHY,220,B,1,General Physics II,1, M  W  F ,0930-1020am,DANA,146,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20551,PHY,220,B,1,General Physics II,1, M  W  F ,0930-1020am,DANA,146,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20551,PHY,220,B,2,General Physics II,,    R  ,0140-0420pm,DANA,127,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20551,PHY,220,B,2,General Physics II,,    R  ,0140-0420pm,DANA,127,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20551,PHY,220,B,2,General Physics II,,    R  ,0140-0420pm,DANA,127,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20551,PHY,220,B,2,General Physics II,,    R  ,0140-0420pm,DANA,127,Kharel S,PRQ,16,NSRQ,CHE,,,
2016,201602,Spring 2017,20225,PHY,230,A,1,General Physics II w/Calculus,1, M  W  F ,1030-1120am,DANA,146,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20225,PHY,230,A,1,General Physics II w/Calculus,1, M  W  F ,1030-1120am,DANA,146,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20225,PHY,230,A,1,General Physics II w/Calculus,1, M  W  F ,1030-1120am,DANA,146,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20225,PHY,230,A,1,General Physics II w/Calculus,1, M  W  F ,1030-1120am,DANA,146,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20225,PHY,230,A,2,General Physics II w/Calculus,, M     ,0230-0520pm,DANA,127,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20225,PHY,230,A,2,General Physics II w/Calculus,, M     ,0230-0520pm,DANA,127,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20225,PHY,230,A,2,General Physics II w/Calculus,, M     ,0230-0520pm,DANA,127,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20225,PHY,230,A,2,General Physics II w/Calculus,, M     ,0230-0520pm,DANA,127,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20552,PHY,230,B,1,General Physics II w/Calculus,1, M  W  F ,1030-1120am,DANA,146,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20552,PHY,230,B,1,General Physics II w/Calculus,1, M  W  F ,1030-1120am,DANA,146,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20552,PHY,230,B,1,General Physics II w/Calculus,1, M  W  F ,1030-1120am,DANA,146,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20552,PHY,230,B,1,General Physics II w/Calculus,1, M  W  F ,1030-1120am,DANA,146,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20552,PHY,230,B,2,General Physics II w/Calculus,,  T    ,0140-0420pm,DANA,127,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20552,PHY,230,B,2,General Physics II w/Calculus,,  T    ,0140-0420pm,DANA,127,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20552,PHY,230,B,2,General Physics II w/Calculus,,  T    ,0140-0420pm,DANA,127,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20552,PHY,230,B,2,General Physics II w/Calculus,,  T    ,0140-0420pm,DANA,127,"Thompson K, Yukich","PRQ,LL",16,NSRQ,CHE,,,
2016,201602,Spring 2017,20228,PHY,335,0,1,Advanced Laboratory,1,  T  R  ,1215-0420pm,DANA,B054,Gfroerer T,"4+,PRQ",16,,,,,
2016,201602,Spring 2017,20228,PHY,335,0,1,Advanced Laboratory,1,  T  R  ,1215-0420pm,DANA,B054,Gfroerer T,"4+,PRQ",16,,,,,
2016,201602,Spring 2017,20228,PHY,335,0,2,Advanced Laboratory,, M  W  F ,1230-0120pm,DANA,B071,Gfroerer T,"4+,PRQ",16,,,,,
2016,201602,Spring 2017,20228,PHY,335,0,2,Advanced Laboratory,, M  W  F ,1230-0120pm,DANA,B071,Gfroerer T,"4+,PRQ",16,,,,,
2016,201602,Spring 2017,20230,PHY,350,0,1,Electricity & Magnetism,1, M  W  F ,1130-1220pm,DANA,153,Belloni M,PRQ,20,,,,,
2016,201602,Spring 2017,20231,PHY,392,0,1,Special Topics in Physics,1,      ,TBA,,,Staff S,PRM,6,,,,,
2016,201602,Spring 2017,25045,PHY,395,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,6,,,,,
2016,201602,Spring 2017,23509,PHY,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Staff S,"PRM,XLST",2,,CSC,DIG,,
2016,201602,Spring 2017,23509,PHY,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Staff S,"PRM,XLST",2,,CSC,DIG,,
2016,201602,Spring 2017,23509,PHY,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Staff S,"PRM,XLST",2,,CSC,DIG,,
2016,201602,Spring 2017,23112,PHY,410,0,1,Intermediate Astrophysics,1,  T  R  ,0815-0930am,DANA,153,Thompson K,PRQ,20,,,,,
2016,201602,Spring 2017,24939,PHY,415,0,1,Optics and Lasers,1, M  W  F ,0930-1020am,DANA,153,Yukich J,PRQ,20,,,,,
2016,201602,Spring 2017,20234,PHY,496,0,1,Independent Research,1,      ,TBA,,,Staff S,PRM,2,,,,,
2016,201602,Spring 2017,25221,POL,101,0,1,Contemp Political Ideologies,1, M  W  F ,0130-0220pm,CHAM,2130,Staff S,"12,3#",30,SSRQ,,,,
2016,201602,Spring 2017,25097,POL,121,0,1,American Politics,1, M  W  F ,1130-1220pm,CHAM,2130,Phan N,"12,3#",30,SSRQ,,,,
2016,201602,Spring 2017,25465,POL,140,0,1,Comparative Global Politics,1, M  W  F ,0830-0920am,CHAM,3084,Menkhaus K,"12,3#",30,SSRQ,,,,
2016,201602,Spring 2017,25099,POL,161,0,1,International Relations,1, M  W  F ,0830-0920am,CHAM,2130,Toska S,"12,3#",30,SSRQ,,,,
2016,201602,Spring 2017,25100,POL,201,A,1,Methods & Statistics,1, M  W  F ,1030-1120am,WALL,B05,O'Geen A,,30,MQRQ,AFR,EAS,LAS,
2016,201602,Spring 2017,25100,POL,201,A,1,Methods & Statistics,1, M  W  F ,1030-1120am,WALL,B05,O'Geen A,,30,MQRQ,AFR,EAS,LAS,
2016,201602,Spring 2017,25100,POL,201,A,1,Methods & Statistics,1, M  W  F ,1030-1120am,WALL,B05,O'Geen A,,30,MQRQ,AFR,EAS,LAS,
2016,201602,Spring 2017,25100,POL,201,A,1,Methods & Statistics,1, M  W  F ,1030-1120am,WALL,B05,O'Geen A,,30,MQRQ,AFR,EAS,LAS,
2016,201602,Spring 2017,25101,POL,201,B,1,Methods & Statistics,1, M  W  F ,0930-1020am,WALL,B05,Sellers P,,30,MQRQ,AFR,EAS,LAS,
2016,201602,Spring 2017,25101,POL,201,B,1,Methods & Statistics,1, M  W  F ,0930-1020am,WALL,B05,Sellers P,,30,MQRQ,AFR,EAS,LAS,
2016,201602,Spring 2017,25101,POL,201,B,1,Methods & Statistics,1, M  W  F ,0930-1020am,WALL,B05,Sellers P,,30,MQRQ,AFR,EAS,LAS,
2016,201602,Spring 2017,25101,POL,201,B,1,Methods & Statistics,1, M  W  F ,0930-1020am,WALL,B05,Sellers P,,30,MQRQ,AFR,EAS,LAS,
2016,201602,Spring 2017,25583,POL,202,0,1,Classical Political Theory,1, M  W  F ,0330-0420pm,WALL,106,Staff S,,30,SSRQ,CLA,,,
2016,201602,Spring 2017,25583,POL,202,0,1,Classical Political Theory,1, M  W  F ,0330-0420pm,WALL,106,Staff S,,30,SSRQ,CLA,,,
2016,201602,Spring 2017,25281,POL,220,0,1,The U.S. Congress,1, M  W  F ,0930-1020am,CHAM,2164,Roberts S,,30,SSRQ,,,,
